# RECORDING
61,11308,2989,-380,9094,0.0518,0.000,9330.79,9186.48,1
62,11328,2989,-380,9094,0.0307,0.000,9271.59,9186.48,1
63,11348,2989,-380,9094,0.0147,0.000,9227.19,9186.48,1
64,11368,2989,-380,9094,0.0027,0.000,9193.89,9186.48,1
65,11388,2920,-313,8883,0.0000,0.000,9116.17,9186.48,1
66,11408,2920,-313,8883,0.0000,0.000,9057.88,9186.48,1
67,11428,2920,-313,8883,0.0000,0.000,9014.16,9186.48,1
68,11448,2920,-313,8883,0.0000,0.000,8981.37,9186.48,1
69,11468,2920,-313,8883,0.0000,0.000,8956.78,9186.48,1
70,11488,2790,-175,8912,0.0000,0.000,8945.58,9186.48,1
71,11508,2790,-175,8912,0.0000,0.000,8937.19,9186.48,0
72,11528,2790,-175,8912,0.0000,0.000,8930.89,9186.48,0
73,11548,2790,-175,8912,0.0000,0.000,8926.17,9186.48,0
74,11568,2790,-175,8912,0.0000,0.000,8922.63,9186.48,0
75,11588,2770,-184,8959,0.0000,0.000,8931.72,9186.48,0
76,11608,2770,-184,8959,0.0000,0.000,8938.54,9186.48,0
77,11628,2770,-184,8959,0.0000,0.000,8943.66,9186.48,0
78,11648,2770,-184,8959,0.0000,0.000,8947.49,9186.48,0
79,11668,2770,-184,8959,0.0000,0.000,8950.37,9186.48,0
80,11688,2782,-184,8981,0.0000,0.000,8958.03,9186.48,0
81,11708,2782,-184,8981,0.0000,0.000,8963.77,9186.48,0
82,11728,2782,-184,8981,0.0000,0.000,8968.08,9185.39,0
83,11748,2782,-184,8981,0.0000,0.000,8971.31,9184.32,0
84,11768,2782,-184,8981,0.0000,0.000,8973.73,9183.27,0
85,11788,2784,-168,8979,0.0000,0.000,8975.05,9182.23,0
86,11808,2784,-168,8979,0.0000,0.000,8976.04,9181.19,0
87,11828,2784,-168,8979,0.0000,0.000,8976.78,9180.17,0
88,11848,2784,-168,8979,0.0000,0.000,8977.33,9179.16,0
89,11868,2784,-168,8979,0.0000,0.000,8977.75,9178.15,0
90,11888,2790,-149,8981,0.0000,0.000,8978.56,9177.15,0
91,11908,2790,-149,8981,0.0000,0.000,8979.17,9176.16,0
92,11928,2790,-149,8981,0.0000,0.000,8979.63,9175.18,0
93,11948,2790,-149,8981,0.0000,0.000,8979.97,9174.20,0
94,11968,2790,-149,8981,0.0000,0.000,8980.23,9173.23,0
95,11988,2794,-134,8971,0.0000,0.000,8977.92,9172.26,0
96,12008,2794,-134,8971,0.0000,0.000,8976.19,9171.28,0
97,12028,2794,-134,8971,0.0000,0.000,8974.89,9170.29,0
98,12048,2794,-134,8971,0.0000,0.000,8973.92,9169.31,0
99,12068,2794,-134,8971,0.0000,0.000,8973.19,9168.33,0
100,12088,2800,-125,8974,0.0000,0.000,8973.39,9167.36,0
101,12108,2800,-125,8974,0.0000,0.000,8973.54,9166.39,0
102,12128,2800,-125,8974,0.0000,0.000,8973.66,9165.42,0
103,12148,2800,-125,8974,0.0000,0.000,8973.74,9164.47,0
104,12168,2800,-125,8974,0.0000,0.000,8973.81,9163.51,0
105,12188,2819,-125,8993,0.0000,0.000,8978.61,9162.59,0
106,12208,2819,-125,8993,0.0000,0.000,8982.21,9161.69,0
107,12228,2819,-125,8993,0.0000,0.000,8984.90,9160.80,0
108,12248,2819,-125,8993,0.0000,0.000,8986.93,9159.93,0
109,12268,2819,-125,8993,0.0000,0.000,8988.45,9159.08,0
110,12288,2871,4,9292,0.0000,0.000,9064.33,9158.60,0
111,12308,2871,4,9292,0.0000,0.000,9121.25,9158.42,0
112,12328,2871,4,9292,0.0020,0.000,9163.94,9158.44,0
113,12348,2871,4,9292,0.0136,0.000,9195.95,9158.44,0
114,12368,2871,4,9292,0.0223,0.000,9219.96,9158.44,1
115,12388,2876,23,9304,0.0299,0.000,9240.97,9158.44,1
116,12408,2876,23,9304,0.0355,0.000,9256.73,9158.44,1
117,12428,2876,23,9304,0.0398,0.000,9268.55,9158.44,1
118,12448,2876,23,9304,0.0429,0.000,9277.41,9158.44,1
119,12468,2876,23,9304,0.0453,0.000,9284.06,9158.44,1
120,12488,2873,36,9333,0.0497,0.000,9296.29,9158.44,1
121,12508,2873,36,9333,0.0529,0.000,9305.47,9158.44,1
122,12528,2873,36,9333,0.0554,0.000,9312.35,9158.44,1
123,12548,2873,36,9333,0.0572,0.000,9317.52,9158.44,1
124,12568,2873,36,9333,0.0586,0.000,9321.39,9158.44,1
125,12588,2904,55,9338,0.0601,0.000,9325.54,9158.44,1
126,12608,2904,55,9338,0.0612,0.000,9328.66,9158.44,1
127,12628,2904,55,9338,0.0620,0.000,9330.99,9158.44,1
128,12648,2904,55,9338,0.0626,0.000,9332.74,9158.44,1
129,12668,2961,54,9361,0.0652,0.000,9339.81,9158.44,1
130,12688,2961,54,9361,0.0670,0.000,9345.11,9158.44,1
131,12708,2961,54,9361,0.0684,0.000,9349.08,9158.44,1
132,12728,2961,54,9361,0.0695,0.000,9352.06,9158.44,1
133,12748,2961,54,9361,0.0703,0.000,9354.29,9158.44,1
134,12768,3035,33,9511,0.0841,0.000,9393.47,9158.44,1
135,12788,3035,33,9511,0.0944,0.000,9422.85,9158.44,1
136,12808,3035,33,9511,0.1021,0.000,9444.89,9158.44,1
137,12828,3035,33,9511,0.1079,0.000,9461.42,9158.44,1
138,12848,3035,33,9511,0.1122,0.000,9473.81,9158.44,1
139,12868,3181,-77,9790,0.1396,0.000,9552.86,9158.44,1
140,12888,3181,-77,9790,0.1599,0.000,9612.15,9158.44,1
141,12908,3181,-77,9790,0.1750,0.000,9656.61,9158.44,1
142,12928,3181,-77,9790,0.1863,0.000,9689.96,9158.44,1
143,12948,3181,-77,9790,0.1947,0.000,9714.97,9158.44,1
144,12968,3207,-119,9855,0.2065,0.000,9749.98,9158.44,1
145,12988,3207,-119,9855,0.2152,0.000,9776.23,9158.44,1
146,13008,3207,-119,9855,0.2218,0.000,9795.92,9158.44,1
147,13028,3207,-119,9855,0.2267,0.000,9810.69,9158.44,1
148,13048,3207,-119,9855,0.2304,0.000,9821.77,9158.44,1
149,13068,3272,-154,9839,0.2318,0.000,9826.08,9158.44,1
150,13088,3272,-154,9839,0.2329,0.000,9829.31,9158.44,1
151,13108,3272,-154,9839,0.2337,0.000,9831.73,9158.44,1
152,13128,3272,-154,9839,0.2343,0.000,9833.55,9158.44,1
153,13148,3272,-154,9839,0.2347,0.000,9834.91,9158.44,1
154,13168,3336,-85,9835,0.2347,0.000,9834.93,9158.44,1
155,13188,3336,-85,9835,0.2348,0.000,9834.95,9158.44,1
156,13208,3336,-85,9835,0.2348,0.000,9834.96,9158.44,1
157,13228,3336,-85,9835,0.2348,0.000,9834.97,9158.44,1
158,13248,3336,-85,9835,0.2348,0.000,9834.98,9158.44,1
159,13268,3274,22,9686,0.2224,0.000,9797.73,9158.44,1
160,13288,3274,22,9686,0.2131,0.000,9769.80,9158.44,1
161,13308,3274,22,9686,0.2061,0.000,9748.85,9158.44,1
162,13328,3274,22,9686,0.2008,0.000,9733.14,9158.44,1
163,13348,3274,22,9686,0.1969,0.000,9721.35,9158.44,1
164,13368,3133,27,9397,0.1695,0.000,9640.27,9158.44,1
165,13388,3133,27,9397,0.1487,0.000,9579.45,9158.44,1
166,13408,3133,27,9397,0.1330,0.000,9533.84,9158.44,1
167,13428,3133,27,9397,0.1212,0.000,9499.63,9158.44,1
168,13448,3133,27,9397,0.1123,0.000,9473.97,9158.44,1
169,13468,3073,7,9237,0.0916,0.000,9414.73,9158.44,1
170,13488,3073,7,9237,0.0759,0.000,9370.30,9158.44,1
171,13508,3073,7,9237,0.0641,0.000,9336.97,9158.44,1
172,13528,3073,7,9237,0.0553,0.000,9311.98,9158.44,1
173,13548,3073,7,9237,0.0486,0.000,9293.23,9158.44,1
174,13568,2993,-12,9134,0.0343,0.000,9253.43,9158.44,1
175,13588,2993,-12,9134,0.0236,0.000,9223.57,9158.44,1
176,13608,2993,-12,9134,0.0155,0.000,9201.18,9158.44,1
177,13628,2993,-12,9134,0.0094,0.000,9184.38,9158.44,1
178,13648,2993,-12,9134,0.0049,0.000,9171.79,9158.44,1
179,13668,2899,6,9137,0.0017,0.000,9163.09,9158.44,1
180,13688,2899,6,9137,0.0000,0.000,9156.57,9158.44,1
181,13708,2899,6,9137,0.0000,0.000,9151.68,9158.44,1
182,13728,2899,6,9137,0.0000,0.000,9148.01,9158.44,1
183,13748,2899,6,9137,0.0000,0.000,9145.25,9158.44,1
184,13768,2912,14,9188,0.0000,0.000,9155.94,9158.44,0
185,13788,2912,14,9188,0.0020,0.000,9163.96,9158.44,0
186,13808,2912,14,9188,0.0042,0.000,9169.97,9158.44,0
187,13828,2912,14,9188,0.0058,0.000,9174.47,9158.44,0
188,13848,2912,14,9188,0.0071,0.000,9177.86,9158.44,0
189,13868,2909,14,9186,0.0078,0.000,9179.89,9158.44,0
190,13888,2909,14,9186,0.0083,0.000,9181.42,9158.44,0
191,13908,2909,14,9186,0.0088,0.000,9182.56,9158.44,0
192,13928,2909,14,9186,0.0091,0.000,9183.42,9158.44,0
193,13948,2909,14,9186,0.0093,0.000,9184.07,9158.44,0
194,13968,2859,-2,9119,0.0034,0.000,9167.80,9158.44,0
195,13988,2859,-2,9119,0.0000,0.000,9155.60,9158.43,0
196,14008,2859,-2,9119,0.0000,0.000,9146.45,9158.37,0
197,14028,2859,-2,9119,0.0000,0.000,9139.59,9158.28,0
198,14048,2859,-2,9119,0.0000,0.000,9134.44,9158.16,0
199,14068,2838,-8,9112,0.0000,0.000,9128.83,9158.01,0
200,14088,2838,-8,9112,0.0000,0.000,9124.62,9157.84,0
201,14108,2838,-8,9112,0.0000,0.000,9121.47,9157.66,0
202,14128,2838,-8,9112,0.0000,0.000,9119.10,9157.47,0
203,14148,2838,-8,9112,0.0000,0.000,9117.32,9157.27,0
204,14168,2831,-15,9101,0.0000,0.000,9113.24,9157.05,0
205,14188,2831,-15,9101,0.0000,0.000,9110.18,9156.82,0
206,14208,2831,-15,9101,0.0000,0.000,9107.89,9156.57,0
207,14228,2831,-15,9101,0.0000,0.000,9106.17,9156.32,0
208,14248,2831,-15,9101,0.0000,0.000,9104.87,9156.06,0
209,14268,2833,-13,9100,0.0000,0.000,9103.66,9155.80,0
210,14288,2833,-13,9100,0.0000,0.000,9102.74,9155.54,0
211,14308,2833,-13,9100,0.0000,0.000,9102.06,9155.27,0
212,14328,2833,-13,9100,0.0000,0.000,9101.54,9155.00,0
213,14348,2833,-13,9100,0.0000,0.000,9101.16,9154.73,0
214,14368,2837,-17,9099,0.0000,0.000,9100.62,9154.46,0
215,14388,2837,-17,9099,0.0000,0.000,9100.21,9154.19,0
216,14408,2837,-17,9099,0.0000,0.000,9099.91,9153.92,0
217,14428,2837,-17,9099,0.0000,0.000,9099.68,9153.65,0
218,14448,2837,-17,9099,0.0000,0.000,9099.51,9153.37,0
219,14468,2832,-19,9118,0.0000,0.000,9104.13,9153.13,0
220,14488,2832,-19,9118,0.0000,0.000,9107.60,9152.90,0
221,14508,2832,-19,9118,0.0000,0.000,9110.20,9152.69,0
222,14528,2832,-19,9118,0.0000,0.000,9112.15,9152.48,0
223,14548,2832,-19,9118,0.0000,0.000,9113.61,9152.29,0
224,14568,2853,101,9117,0.0000,0.000,9114.46,9152.10,0
225,14588,2853,101,9117,0.0000,0.000,9115.09,9151.92,0
226,14608,2853,101,9117,0.0000,0.000,9115.57,9151.73,0
227,14628,2853,101,9117,0.0000,0.000,9115.93,9151.55,0
228,14648,2853,101,9117,0.0000,0.000,9116.20,9151.38,0
229,14668,2838,123,9078,0.0000,0.000,9106.65,9151.15,0
230,14688,2838,123,9078,0.0000,0.000,9099.49,9150.90,0
231,14708,2838,123,9078,0.0000,0.000,9094.11,9150.61,0
232,14728,2838,123,9078,0.0000,0.000,9090.09,9150.31,0
233,14748,2838,123,9078,0.0000,0.000,9087.06,9149.99,0
234,14768,2809,199,9041,0.0000,0.000,9075.55,9149.62,0
235,14788,2809,199,9041,0.0000,0.000,9066.91,9149.21,0
236,14808,2809,199,9041,0.0000,0.000,9060.43,9148.76,0
237,14828,2809,199,9041,0.0000,0.000,9055.58,9148.30,0
238,14848,2809,199,9041,0.0000,0.000,9051.93,9147.82,0
239,14868,2606,405,8584,0.0000,0.000,8934.95,9146.75,0
240,14888,2606,405,8584,0.0000,0.000,8847.21,9145.25,0
241,14908,2606,405,8584,0.0000,0.000,8781.41,9143.43,0
242,14928,2606,405,8584,0.0000,0.000,8732.06,9141.38,0
243,14948,2606,405,8584,0.0000,0.000,8695.04,9139.15,0
244,14968,2251,684,7931,0.0000,0.000,8504.03,9135.97,0
245,14988,2251,684,7931,0.0000,0.000,8360.77,9132.10,0
246,15008,2251,684,7931,0.0000,0.000,8253.33,9127.70,0
247,15028,2251,684,7931,0.0000,0.000,8172.75,9122.93,0
248,15048,2251,684,7931,0.0000,0.000,8112.31,9117.87,0
249,15068,1955,861,7332,0.0000,0.000,7917.23,9111.87,0
250,15088,1955,861,7332,0.0000,0.000,7770.92,9105.17,0
251,15108,1955,861,7332,0.0000,0.000,7661.19,9097.95,0
252,15128,1955,861,7332,0.0000,0.000,7578.90,9090.35,0
253,15148,1955,861,7332,0.0000,0.000,7517.17,9082.49,0
254,15168,1646,988,6630,0.0000,0.000,7295.38,9073.55,0
255,15188,1646,988,6630,0.0000,0.000,7129.03,9063.83,0
256,15208,1646,988,6630,0.0000,0.000,7004.28,9053.53,0
257,15228,1646,988,6630,0.0000,0.000,6910.71,9042.82,0
258,15248,1646,988,6630,0.0000,0.000,6840.53,9031.80,0
259,15268,248,495,2000,0.0000,0.000,5630.40,9014.80,0
260,15288,248,495,2000,0.0000,0.000,4722.80,8993.34,0
261,15308,248,495,2000,0.0000,0.000,4042.10,8968.58,0
262,15328,248,495,2000,0.0000,0.000,3531.57,8941.40,0
263,15348,248,495,2000,0.0000,0.000,3148.68,8912.43,0
264,15368,49,-22,39,0.0000,0.000,2371.26,8879.73,0
265,15388,49,-22,39,0.0000,0.000,1788.20,8844.27,0
266,15408,49,-22,39,0.0000,0.000,1350.90,8806.80,0
267,15428,49,-22,39,0.0000,0.000,1022.92,8767.88,0
268,15448,49,-22,39,0.0000,0.000,776.94,8727.93,0
269,15468,50,18,-120,0.0000,0.000,612.71,8687.35,0
270,15488,50,18,-120,0.0000,0.000,489.53,8646.36,0
271,15508,50,18,-120,0.0000,0.000,397.15,8605.12,0
272,15528,50,18,-120,0.0000,0.000,327.86,8563.73,0
273,15548,50,18,-120,0.0000,0.000,275.90,8522.29,0
274,15568,69,-21,-52,0.0000,0.000,219.92,8480.78,0
275,15588,69,-21,-52,0.0000,0.000,177.94,8439.27,0
276,15608,69,-21,-52,0.0000,0.000,146.46,8397.80,0
277,15628,69,-21,-52,0.0000,0.000,122.84,8356.43,0
278,15648,69,-21,-52,0.0000,0.000,105.13,8315.17,0
279,15668,47,-53,-96,0.0000,0.000,102.85,8274.11,0
280,15688,47,-53,-96,0.0000,0.000,101.14,8233.25,0
281,15708,47,-53,-96,0.0000,0.000,99.85,8192.58,0
282,15728,47,-53,-96,0.0000,0.000,98.89,8152.11,0
283,15748,47,-53,-96,0.0000,0.000,98.17,8111.84,0
284,15768,33,-43,-89,0.0000,0.000,95.88,8071.76,0
285,15788,33,-43,-89,0.0000,0.000,94.16,8031.87,0
286,15808,33,-43,-89,0.0000,0.000,92.87,7992.18,0
287,15828,33,-43,-89,0.0000,0.000,91.90,7952.68,0
288,15848,33,-43,-89,0.0000,0.000,91.18,7913.37,0
289,15868,32,-16,-89,0.0000,0.000,90.63,7874.25,0
290,15888,32,-16,-89,0.0000,0.000,90.22,7835.33,0
291,15908,32,-16,-89,0.0000,0.000,89.92,7796.61,0
292,15928,32,-16,-89,0.0000,0.000,89.69,7758.07,0
293,15948,32,-16,-89,0.0000,0.000,89.52,7719.73,0
294,15968,44,-13,-94,0.0000,0.000,90.64,7681.58,0
295,15988,44,-13,-94,0.0000,0.000,91.48,7643.63,0
296,16008,44,-13,-94,0.0000,0.000,92.11,7605.88,0
297,16028,44,-13,-94,0.0000,0.000,92.58,7568.31,0
298,16048,44,-13,-94,0.0000,0.000,92.94,7530.93,0
299,16068,38,-18,-89,0.0000,0.000,91.95,7493.74,0
300,16088,38,-18,-89,0.0000,0.000,91.21,7456.73,0
301,16108,38,-18,-89,0.0000,0.000,90.66,7419.90,0
302,16128,38,-18,-89,0.0000,0.000,90.25,7383.25,0
303,16148,38,-18,-89,0.0000,0.000,89.93,7346.78,0
304,16168,40,-4,-86,0.0000,0.000,88.95,7310.49,0
305,16188,40,-4,-86,0.0000,0.000,88.21,7274.38,0
306,16208,40,-4,-86,0.0000,0.000,87.66,7238.45,0
307,16228,40,-4,-86,0.0000,0.000,87.24,7202.69,0
308,16248,40,-4,-86,0.0000,0.000,86.93,7167.11,0
309,16268,39,-13,-94,0.0000,0.000,88.70,7131.72,0
310,16288,39,-13,-94,0.0000,0.000,90.03,7096.51,0
311,16308,39,-13,-94,0.0000,0.000,91.02,7061.48,0
312,16328,39,-13,-94,0.0000,0.000,91.76,7026.64,0
313,16348,39,-13,-94,0.0000,0.000,92.32,6991.96,0
314,16368,45,-8,-91,0.0000,0.000,91.99,6957.46,0
315,16388,45,-8,-91,0.0000,0.000,91.74,6923.14,0
316,16408,45,-8,-91,0.0000,0.000,91.56,6888.98,0
317,16428,45,-8,-91,0.0000,0.000,91.42,6854.99,0
318,16448,45,-8,-91,0.0000,0.000,91.31,6821.17,0
319,16468,45,-13,-89,0.0000,0.000,90.74,6787.52,0
320,16488,45,-13,-89,0.0000,0.000,90.30,6754.03,0
321,16508,45,-13,-89,0.0000,0.000,89.98,6720.71,0
322,16528,45,-13,-89,0.0000,0.000,89.73,6687.56,0
323,16548,45,-16,-88,0.0000,0.000,89.30,6654.57,0
324,16568,45,-16,-88,0.0000,0.000,88.97,6621.74,0
325,16588,45,-16,-88,0.0000,0.000,88.73,6589.07,0
326,16608,45,-16,-88,0.0000,0.000,88.55,6556.57,0
327,16628,45,-16,-88,0.0000,0.000,88.41,6524.23,0
328,16648,47,-14,-88,0.0000,0.000,88.31,6492.05,0
329,16668,47,-14,-88,0.0000,0.000,88.23,6460.03,0
330,16688,47,-14,-88,0.0000,0.000,88.17,6428.17,0
331,16708,47,-14,-88,0.0000,0.000,88.13,6396.47,0
332,16728,47,-14,-88,0.0000,0.000,88.10,6364.93,0
333,16748,51,-18,-90,0.0000,0.000,88.57,6333.55,0
334,16768,51,-18,-90,0.0000,0.000,88.93,6302.32,0
335,16788,51,-18,-90,0.0000,0.000,89.20,6271.26,0
336,16808,51,-18,-90,0.0000,0.000,89.40,6240.35,0
337,16828,51,-18,-90,0.0000,0.000,89.55,6209.60,0
338,16848,52,-17,-90,0.0000,0.000,89.66,6179.00,0
339,16868,52,-17,-90,0.0000,0.000,89.75,6148.55,0
340,16888,52,-17,-90,0.0000,0.000,89.81,6118.26,0
341,16908,52,-17,-90,0.0000,0.000,89.86,6088.11,0
342,16928,52,-17,-90,0.0000,0.000,89.89,6058.12,0
343,16948,50,-13,-91,0.0000,0.000,90.17,6028.28,0
344,16968,50,-13,-91,0.0000,0.000,90.38,5998.59,0
345,16988,50,-13,-91,0.0000,0.000,90.53,5969.05,0
346,17008,50,-13,-91,0.0000,0.000,90.65,5939.66,0
347,17028,50,-13,-91,0.0000,0.000,90.74,5910.42,0
348,17048,49,-11,-90,0.0000,0.000,90.55,5881.32,0
349,17068,49,-11,-90,0.0000,0.000,90.41,5852.36,0
350,17088,49,-11,-90,0.0000,0.000,90.31,5823.55,0
351,17108,49,-11,-90,0.0000,0.000,90.23,5794.89,0
352,17128,49,-11,-90,0.0000,0.000,90.17,5766.36,0
353,17148,51,-7,-93,0.0000,0.000,90.88,5737.98,0
354,17168,51,-7,-93,0.0000,0.000,91.41,5709.75,0
355,17188,51,-7,-93,0.0000,0.000,91.81,5681.66,0
356,17208,51,-7,-93,0.0000,0.000,92.11,5653.71,0
357,17228,51,-7,-93,0.0000,0.000,92.33,5625.91,0
358,17248,53,-8,-92,0.0000,0.000,92.25,5598.24,0
359,17268,53,-8,-92,0.0000,0.000,92.19,5570.71,0
360,17288,53,-8,-92,0.0000,0.000,92.14,5543.32,0
361,17308,53,-8,-92,0.0000,0.000,92.10,5516.06,0
362,17328,53,-8,-92,0.0000,0.000,92.08,5488.94,0
363,17348,48,-9,-89,0.0000,0.000,91.31,5461.95,0
364,17368,48,-9,-89,0.0000,0.000,90.73,5435.10,0
365,17388,48,-9,-89,0.0000,0.000,90.30,5408.37,0
366,17408,48,-9,-89,0.0000,0.000,89.97,5381.78,0
367,17428,48,-9,-89,0.0000,0.000,89.73,5355.32,0
368,17448,46,-4,-93,0.0000,0.000,90.55,5329.00,0
369,17468,46,-4,-93,0.0000,0.000,91.16,5302.81,0
370,17488,46,-4,-93,0.0000,0.000,91.62,5276.75,0
371,17508,46,-4,-93,0.0000,0.000,91.97,5250.83,0
372,17528,46,-4,-93,0.0000,0.000,92.22,5225.03,0
373,17548,49,-6,-91,0.0000,0.000,91.92,5199.37,0
374,17568,49,-6,-91,0.0000,0.000,91.69,5173.83,0
375,17588,49,-6,-91,0.0000,0.000,91.52,5148.42,0
376,17608,49,-6,-91,0.0000,0.000,91.39,5123.13,0
377,17628,49,-6,-91,0.0000,0.000,91.29,5097.97,0
378,17648,49,-10,-92,0.0000,0.000,91.47,5072.94,0
379,17668,49,-10,-92,0.0000,0.000,91.60,5048.04,0
380,17688,49,-10,-92,0.0000,0.000,91.70,5023.25,0
381,17708,49,-10,-92,0.0000,0.000,91.78,4998.60,0
382,17728,49,-10,-92,0.0000,0.000,91.83,4974.06,0
383,17748,47,-8,-94,0.0000,0.000,92.37,4949.65,0
384,17768,47,-8,-94,0.0000,0.000,92.78,4925.37,0
385,17788,47,-8,-94,0.0000,0.000,93.09,4901.21,0
386,17808,47,-8,-94,0.0000,0.000,93.31,4877.17,0
387,17828,47,-8,-94,0.0000,0.000,93.49,4853.25,0
388,17848,48,-7,-93,0.0000,0.000,93.36,4829.45,0
389,17868,48,-7,-93,0.0000,0.000,93.27,4805.77,0
390,17888,48,-7,-93,0.0000,0.000,93.20,4782.21,0
391,17908,48,-7,-93,0.0000,0.000,93.15,4758.76,0
392,17928,48,-7,-93,0.0000,0.000,93.12,4735.43,0
393,17948,53,-8,-94,0.0000,0.000,93.34,4712.22,0
394,17968,53,-8,-94,0.0000,0.000,93.50,4689.13,0
395,17988,53,-8,-94,0.0000,0.000,93.63,4666.15,0
396,18008,53,-8,-94,0.0000,0.000,93.72,4643.29,0
397,18028,53,-8,-94,0.0000,0.000,93.79,4620.54,0
398,18048,50,-5,-95,0.0000,0.000,94.09,4597.91,0
399,18068,50,-5,-95,0.0000,0.000,94.32,4575.39,0
400,18088,50,-5,-95,0.0000,0.000,94.49,4552.99,0
401,18108,50,-5,-95,0.0000,0.000,94.62,4530.70,0
402,18128,50,-5,-95,0.0000,0.000,94.71,4508.52,0
403,18148,45,-10,-92,0.0000,0.000,94.03,4486.44,0
404,18168,45,-10,-92,0.0000,0.000,93.53,4464.48,0
405,18188,45,-10,-92,0.0000,0.000,93.14,4442.62,0
406,18208,45,-10,-92,0.0000,0.000,92.86,4420.87,0
407,18228,45,-10,-92,0.0000,0.000,92.64,4399.23,0
408,18248,41,-13,-88,0.0000,0.000,91.48,4377.69,0
409,18268,41,-13,-88,0.0000,0.000,90.61,4356.26,0
410,18288,41,-13,-88,0.0000,0.000,89.96,4334.93,0
